2.5,0.0215606
2.51,0.0216436
2.52,0.0217264
2.53,0.0218093
2.54,0.0218921
2.55,0.0219748
2.56,0.0220575
2.57,0.0221402
2.58,0.0222228
2.59,0.0223054
2.6,0.0223879
2.61,0.0224704
2.62,0.0225528
2.63,0.0226352
2.64,0.0227175
2.65,0.0227998
2.66,0.0228821
2.67,0.0229642
2.68,0.0230464
2.69,0.0231285
2.7,0.0232105
2.71,0.0232925
2.72,0.0233745
2.73,0.0234563
2.74,0.0235382
2.75,0.02362
2.76,0.0237017
2.77,0.0237834
2.78,0.023865
2.79,0.0239466
2.8,0.0240281
2.81,0.0241095
2.82,0.0241909
2.83,0.0242723
2.84,0.0243536
2.85,0.0244348
2.86,0.024516
2.87,0.0245971
2.88,0.0246781
2.89,0.0247591
2.9,0.02484
2.91,0.0249209
2.92,0.0250017
2.93,0.0250825
2.94,0.0251631
2.95,0.0252438
2.96,0.0253243
2.97,0.0254048
2.98,0.0254852
2.99,0.0255655
3,0.0256458
3.01,0.025726
3.02,0.0258062
3.03,0.0258863
3.04,0.0259663
3.05,0.0260462
3.06,0.026126
3.07,0.0262058
3.08,0.0262855
3.09,0.0263652
3.1,0.0264447
3.11,0.0265242
3.12,0.0266036
3.13,0.0266829
3.14,0.0267622
3.15,0.0268413
3.16,0.0269204
3.17,0.0269994
3.18,0.0270783
3.19,0.0271571
3.2,0.0272358
3.21,0.0273145
3.22,0.0273931
3.23,0.0274715
3.24,0.0275499
3.25,0.0276282
3.26,0.0277064
3.27,0.0277845
3.28,0.0278625
3.29,0.0279404
3.3,0.0280181
3.31,0.0280958
3.32,0.0281734
3.33,0.0282509
3.34,0.0283283
3.35,0.0284056
3.36,0.0284828
3.37,0.0285598
3.38,0.0286368
3.39,0.0287136
3.4,0.0287903
3.41,0.0288669
3.42,0.0289434
3.43,0.0290197
3.44,0.029096
3.45,0.0291721
3.46,0.029248
3.47,0.0293239
3.48,0.0293996
3.49,0.0294752
3.5,0.0295506
3.51,0.0296259
3.52,0.0297011
3.53,0.0297761
3.54,0.0298509
3.55,0.0299257
3.56,0.0300002
3.57,0.0300746
3.58,0.0301489
3.59,0.0302229
3.6,0.0302968
3.61,0.0303706
3.62,0.0304441
3.63,0.0305175
3.64,0.0305907
3.65,0.0306638
3.66,0.0307366
3.67,0.0308092
3.68,0.0308817
3.69,0.0309539
3.7,0.031026
3.71,0.0310978
3.72,0.0311694
3.73,0.0312408
3.74,0.0313119
3.75,0.0313828
3.76,0.0314535
3.77,0.0315239
3.78,0.0315941
3.79,0.031664
3.8,0.0317337
3.81,0.031803
3.82,0.0318721
3.83,0.0319409
3.84,0.0320094
3.85,0.0320776
3.86,0.0321455
3.87,0.032213
3.88,0.0322802
3.89,0.032347
3.9,0.0324135
3.91,0.0324796
3.92,0.0325453
3.93,0.0326106
3.94,0.0326754
3.95,0.0327399
3.96,0.0328038
3.97,0.0328673
3.98,0.0329303
3.99,0.0329928
4,0.0330548
4.01,0.0331162
4.02,0.033177
4.03,0.0332371
4.04,0.0332966
4.05,0.0333555
4.06,0.0334136
4.07,0.0334709
4.08,0.0335274
4.09,0.0335831
4.1,0.0336379
4.11,0.0336916
4.12,0.0337443
4.13,0.0337959
4.14,0.0338463
4.15,0.0338954
4.16,0.0339431
4.17,0.0339892
4.18,0.0340335
4.19,0.0340761
4.2,0.0341165
4.21,0.0341545
4.22,0.03419
4.23,0.0342223
4.24,0.0342512
4.25,0.0342758
4.26,0.0342955
4.27,0.034309
4.28,0.0343145
4.29,0.0343145
4.3,0.0343145
4.31,0.0343145
4.32,0.0343145
4.33,0.0343145
4.34,0.0343145
4.35,0.0343145
4.36,0.0343145
4.37,0.0343145
4.38,0.0343145
4.39,0.0343145
4.4,0.0343145
4.41,0.0343145
4.42,0.0343145
4.43,0.0343145
4.44,0.0343145
4.45,0.0343145
4.46,0.0343145
4.47,0.0343145
4.48,0.0343145
4.49,0.0343145
4.5,0.0343145
4.51,0.0343145
4.52,0.0343145
4.53,0.0343145
4.54,0.0343145
4.55,0.0343145
4.56,0.0343145
4.57,0.0343145
4.58,0.0343145
4.59,0.0343145
4.6,0.0343145
4.61,0.0343145
4.62,0.0343145
4.63,0.0343145
4.64,0.0343145
4.65,0.0343145
4.66,0.0343145
4.67,0.0343145
4.68,0.0343145
4.69,0.0343145
4.7,0.0343145
4.71,0.0343145
4.72,0.0343145
4.73,0.0343145
4.74,0.0343145
4.75,0.0343145
4.76,0.0343145
4.77,0.0343145
4.78,0.0343145
4.79,0.0343145
4.8,0.0343145
4.81,0.0343145
4.82,0.0343145
4.83,0.0343145
4.84,0.0343145
4.85,0.0343145
4.86,0.0343145
4.87,0.0343145
4.88,0.0343145
4.89,0.0343145
4.9,0.0343145
4.91,0.0343145
4.92,0.0343145
4.93,0.0343145
4.94,0.0343145
4.95,0.0343145
4.96,0.0343145
4.97,0.0343145
4.98,0.0343145
4.99,0.0343145
5,0.0343145
